index,prediction
459516,"['Dendrobium &Mul', 'lei', 'Extract Herbal Dron', 'Powerful Lung Support +', '', 'Cleanse +', 'Respiratory +', '', 'ee Fee', '(eet Rt ee ess', '', 'Fuerte', 'Prrculoy', '', 'Cleans &', 'eee a', '', '© FREE - ISO', '', ' ', '', 'robium &Mullein', 'ict Herbal Drop', '', 'rful Lung Support', 'iratory', '', ' ', '', 'VEGAN - GMO FREE - ISO', '\x0c']"
459516,"[' ', '', 'DENDROBIUM & MU', '', '4a', 'ene |', '', 'ae', '\x0c']"
459516,"['waz', '', '   ', ' ', '', 'Dendrobium &Mullein', 'Extract Herbal Drop', '', '   ', ' ', '', 'Cleanse «', '', 'HERBAL DROPS OF DENDROBIUM', 'AND PISTILUS EXTRACTS', '', 'The herbal drops are absorbed under the', 'tongue. The ingredients act on the lungs', '', 'and respiratory system through the blood,', 'stimulate and dilute the mucus in the trachea', 'and lungs, help expel sputum and lung residues', 'within 2 hours, and dredge the airway.', '\x0c']"
459516,"[' ', '\x0c']"
459516,"['      ', '', 'MAIN COMPONEN', '', 'Dendrobium &Muitein', 'Extract Herbal Drop', '\x0c']"
529606,"['Biss [al et 9)', '', '  ', '  ', '  ', '', 's', '', 'RS', 'CLEANEST', 'Te es', '', 'esta U1', 'ata', '', 'ee', '\x0c']"
299791,"['INFORMATION', 'Ss', '', 'b Chain Length: 48+5 cm', '><) Material: Titanium Steel', 'bX Size: 20X13 mm', '', '& Weight: 8.1 g (About)', '', 'Tips: The size of the product is measured manually', 'and may be subject to marginal error.', '', 'Custom', '\\ Text', '', '      ', '', '13mm', '\x0c']"
308856,['\x0c']
308856,"[' ', '\x0c']"
681445,"[' ', '\x0c']"
365637,"['  ', '', 'turals', '', ' ', '', 'Ui', 'Na', '', '     ', '  ', '', 'yy W ¢', '', 'i.', '', ' ', '', 'MILLET SHORTBREAD', '', 'AT Su Mtb cade', '', ' ', '', 'NCCI Beas Pye Le] Pre)', 'Bxcsoe FROM ascend', 'Oia noed Praha', 'FOR yxas AGE ee FOR', '', 'GROUPS. ca', '', 'Nena', 'oem', '', '   ', '', '  ', '\x0c']"
365637,"[' ', '', ' ', '', ' ', '', '  ', '', 'MILLET SHORTBREAD', '', 'Er aes Lee] Pie he', '', '-', 'cane', 'ran', '', 'aa aed', 'DIGESTION', '', 'yNT Ret) Aca', '', 'ee aaoae', '', 'El', 'ey eonee', 'ol tate |', '', 'GROUPS.', '\x0c']"
365637,"['All Natural', 'ngredients', '', '——— oe', '', 'Zz ra', '', 'Se', 'Qaantum', 'Naturals', '', '   ', '     ', ' ', '    ', '', '   ', '', 'Fennel', '', 'FNL Peas eee) Ces', 'eran eta', 'pope', '', 'create |', '', 'mace |', '', ' ', '', 'ie', 'Ay', '', '_', '————s', '', 'Millet', '', 'Net Mae', '', '  ', '', 'na', '', ' ', '', ' ', '', 'Multigrains', '\x0c']"
365637,"['All day snack', 'for boosting energy', '', 'All Natural', '', '    ', '      ', '  ', '', 'Ingredients', 'Juantum &', 'Improves “eturals Quick source', 'Digestion : of Energy', 'a eee Rich in fibre', '', 'Delicious in', '', 'taste and vitamins', '', 'uta', 'a', '', '=', '', 'Contains superfood in', 'combination with Millets', 'and Multigrains', '\x0c']"
365637,"['  ', '', 'Nutrition ree', '', 'Vey CU ea)', 'Energy, kcal/100g 566.76 yee', '', 'les MTA LUI] 6.25 Pa)', '', '   ', ' ', '', 'Total Carbohydrate , g/100g 57.93 20.69', '', '   ', ' ', '', 'Total Fat, g/100g 10m or pheno T', '', '   ', ' ', '', 'Vitamin A,mcg/100g ie) 0', '', '   ', ' ', '', 'Vitamin C,mg/100g owes be) 72!', '', '    ', ' ', '', 'Total Sugar (sucrose), g/100g eee) yee', '', '   ', ' ', '', 'Dietary Fibre, g/100g 7a {t 0.83', '', '   ', '  ', ' ', '', 'Calories from fat (Kcal/100gm) 275.76 98.49', '', '    ', '', 'rem T BRUTE 24.28 8.67', '', '   ', ' ', '', 'elem TRU ie 52.42 cee', '', '   ', '   ', '   ', '   ', '', 'Iron, mg/100g Pay ks} 1.0', '', '   ', '', 'eSaturated Fatty Acid, g/100g coe ak 6.9', 'Trans Fatty Acid, g/100g', '', 'o};o', 'o};o', '', 'Cholesterol, mg/100g', '', '  ', '', '   ', '      ', ' ', '\x0c']"
365637,"['Available i', 'T e in', 'WO OTHER DIFFERENT', 'FLAVOURS', '', 'MILLET SHORTBREAD', '', 'ue [ya eu', '', 'as', 'Pie Neco', '', 'eres', '', 'Eas pretest alae', '', 'k for Pretest has', '', 'COR', 'All day snac!', '', 'Banos', 'Pye', 'es ee es', '', 'Nef Mee', '', 'MILLET SHORTBREAD', '', 'With Psyllium ecu PL', '', 'ais', 'Pere ee ale', '', 'wo eas Pere) She', 'eee ers', 'Bod pata', 'Ei pre', 'nT) ee', '', 'Nas Pe', '', ' ', '\x0c']"
487566,"[' ', '\x0c']"
767202,"['Unsere Produkte reduzieren die Betrieoskosten', 'des Druckers um bis zu 60% und behalten dabei', 'den hohen technischen Parameter und die', 'Druckqualitat bei.', '', ' ', '\x0c']"
369753,"['HOW TO USE', '', '     ', '  ', '', '1 TEST 2 PREP', 'Take a easy skin allergy test Skin care and moisturizing before use', '', ' ', '', '3 CUT 4sticK', 'Cut to the size as required Cover the areas that need', '\x0c']"
731432,"['Suggested', 'Storage', '', 'Store in a cool,', 'dry place after', '', 'opening. mm oo.', '', ' ', '\x0c']"
709627,"['I TeYey', '', '0) AN Le', '', ' ', '', ' ', '', ' ', '', 'rece', '\x0c']"
639090,"['m eae', '', 'Grand Dessert Schoko', '', 'Bear ae) MPA Ey Cl MCU', 'i NIS rabeareseainnauvr Zucker, modifi', 'ae (Lucker, Kakaopulver', '', '| ig', '', ' ', '   ', '', 'US', '', 'One Hr Seca', 'Os a', '', '124 kcal)', '', 'SID KI (4a', '', 'Ae)', '', 'ie af', 'os esa ir it |', '', 'TPO', 'Lea', '', 'a) aT', 'Rr mit', '', '4 ""002971253009 §', '\x0c']"
639090,"[' ', '\x0c']"
459516,"['Supports :', '', 'Y Stress & Anxiety Buster*', 'Y Improve Sleep Quality*', 'Y Strength & Stamina*', '', 'a', 'KSM-66""', 'Ashwagandha', '', '5% withanolides', '', 'rN eee —', 'NORA! I Veaps® Plus', '', ' ', '\x0c']"
630869,"[' ', '     ', ' ', '', '0.03 INcH', '', '(0.8 MM)', '', ' ', '', '1.60 INcH', '', '(40.7MM)', '', 'Net Weight: 3.2G', '', ' ', '', '| | Deoeeeeeen', 'Mforecer din Hy Tena =| [een Nr', '925 Sterling Silver Customizable 6.3+2 INCH Extend Chain', '(160mm+50MM)', '', 'Manual measurement, the size may be slightly different from the physical.', '\x0c']"
630869,"[' ', '', 'Weight: 6.5g', 'Length: 19cm+5cm', '\x0c']"
881883,"[' ', '', 'G', 'tI ELEGANT JACQUARD WINDOW CURTAIN', 'WITH ATTACHED VALANCE', '', 'Description: Color:', '', '160GSM JAQUARD+FANCY VALANCE', 'Fabric Content: 100% Polyester.', 'Size: 54"" x 84"" + 18""', 'VENICE COLLECTIONS, INC.', '', 'RN #131381', '', 'MADE IN CHINA', '', ' ', '', ' ', '', 'Beige', '', ' ', '', ' ', '', ' ', '', ' ', '', 'BURGUNDY LIGHT BROWN', '', ' ', '', ' ', '', ' ', '', ' ', '', 'Light taupe', '', ' ', '', ' ', '', ' ', '', ' ', '', 'TIN', '', ' ', '', ' ', '', ' ', '\x0c']"
558374,"['Nutrition Facts', '', 'Serving size 3 Pieces (42g)', 'ee', '', ' ', '', 'Amount Per Serving e', 'Calories ‘«*) 160', '', '% Daily Value*', '', 'Total Fat 0g 0%', '', 'Saturated Fat 0g 0%', 'Trans Fat Og', '', ' ', '', ' ', '', ' ', '', ' ', '', '0%', '1%', 'Total Carbohydrate 39g 14%', 'Dietary Fiber Og', 'Total Sugars 28g', 'Includes 28g Added Sugars', 'Protein 0g', '', ' ', '', ' ', '', ' ', '', ' ', '', ' ', '', ' ', '', 'Vitamin D Omcg', 'Calcium Omg', 'lron Omg', 'Potassium Omg', '', ' ', '', ' ', '', ' ', '', '*The % Daily Value (DV) tells you how much a nutrient in a', 'serving of food contributes to a daily diet. 2,000 calories a', 'day is used for general nutrition advice.', '', ' ', '', 'Ingredients: Sugar, Glucose, Agar, Citric', 'Acid, Canola Oil, Natural & Artificial', 'Flavors, Artificial Colors', '\x0c']"
601746,"[' ', '', 'BALL WEIGHT: 26 Grams', 'BALL DIAMETER: 74Imm', 'NUMBER OF HOLES: 40', '\x0c']"
752266,"['Specification: :', 'Product name: Solar Sensor Wall Lights', 'Quantity: 2PCS / :', 'Solar panel: 5.5V, 0.55W', 'LED: 144 LED', 'Sensor angle: 120 degrees', 'Sensor distance: 3-7m :', 'Protection level: IP65 waterproof', 'Ideal mounting height: 1.8-2.5m', '_ Working temperature: -40°C~+85 °C', 'Switch: Mode 1 — Mode 2 > Mode 3 off :', 'Product Size: 12.4x9.6x Pave ustsine Crs ee cea', 'Charging time: 8 hours in the sunlight', '', 'Function Switch:', '', '4. The first work mode: continuously bright light', '', '2 The 2nd work mode: the lights will illuminate with a', 'constant light in dark places, when people go through', 'the sensor area, strong lighting 20 seconds. And the light', 'will turn to dim after people leave the induction area.', '', '3. The 3rd work mode: When people go through the sensor', 'area, the light will be strong. And the light willturn off after', 'people leave the induction area. :', '', 'ae', 'a etn', '', 'Made in China', '', ' ', '\x0c']"
254449,"[' ', '', 'Non.', 'rq YAO tablets eno0s0t', '', 'comprimés', '', ' ', '', ' ', '', ' ', '', ' ', '', ' ', '\x0c']"
523149,"[' ', '\x0c']"
416664,"[' ', '\x0c']"
459516,"[' ', '\x0c']"
459516,"['GREEN COFFEE', '', 'Discover weliness', '', ' ', '', 'S25', '6', '', '  ', '   ', '', '   ', '', 'alm XTalicey | Supports Blood', 'PY) eSsti Loe Sugar Level*', '', ' ', '', ' ', '', 'RTT yore MU lela Supports Immune', 'managment* System*', '=', '=)', 'mee \\Herbal max °thled', 'et Digestion*', '', 'Metabolism* G R E E hi', 'COFFEE', '', ' ', '', 'C1} BURN FAT 3)', '', ':', '', 'Enhance Supports', 'Mood* elm 1 ga', '\x0c']"
241608,"['16G Thick High Grade 304 Stainless Steel', '', ' ', '', '— Water Repellent — — Stain Resistant & Anti-bacterial Protection ——', '\x0c']"
308856,"['1 AU SONr.N', '', '| » Ata PAU AAR', 'a', '', ' ', '\x0c']"
459516,"['Nature’s Way To Wellness', '', 'EASY TO', 'SWALLOW', '& DIGEST', '', 'Our capsules', 'are designed', 'to be easily', 'swallowed', 'and digested,', 'manufactured', 'in the EU', '', 'using the', 'highest quality', 'ingredients.', '', '  ', ' ', '  ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '    ', ' ', ' ', '    ', '  ', '', 'M\\O1', '', 'ORGANIC', 'TRIBULUS', '', 'wenilFag,', '', 'ES) S Ts ieliead', 'S YA =  3DPARTYTESTED a', '© oO purity & potency', '', 'GMP CERTIFIED +', '', 'x*', 'PRACTICE', '\x0c']"
630869,"['i', '', 'KIM JOHANSON', '', 'Kaufe 3 Produkte von', 'uns und spare 10%', '', 'Kaufe 6 Produkte von', 'uns und spare 20%', '', 'Du kannst unsere Artikel ansehen, wenn du', 'auf Kim Johanson direkt beim Produkttitel klickst', 'Lege einfach die Artikel in den Warenkorb. Der Rabatt wird automatisch', '', 'an der Kasse abgezogen. Klicke dazu auf ,,Zur Kasse gehen“.', 'Das Angebot gilt fiir unser gesamtes Sortiment.', '', ' ', '\x0c']"
459516,"['Supplement Facts', '', 'Serving Size 2 Capsules', 'Servings per Container 30', '', 'Amount per Serving % Daily Value', '', 'a', 'Bioactive Lipid Blend 750 mg .', 'Beta sitosterol complex', '', '(>95% sterols / 40% beta sitosterol)', 'Berberine HCI', 'Botanical Cholesterol Blend 750 mg', 'Milk thistle seed extract (80% silymarin)', 'Globe artichoke leaf extract', '', 'Garlic bulb extract', 'a', '', '*Daily value not established.', '', 'Other Ingredients: Vegetarian capsule (HPMC), vegetable', 'magnesium stearate, bamboo extract.', '', 'Artichoke', 'Leaf', '', ' ', '', 'Berberine', '\x0c']"
308671,"['Lay', '', 'bacnce i', 'ere', '\x0c']"
299791,"['  ', '   ', ' ', '', '1.81inch', '', '1.02inch', '', 'MATERIAL:', '', 'OLOR', '', 'WEIGHT: 23G RM PROMPT]', '', 'neasuring not rule out the', '', 'the aby arameter', '', 'Chain length:20+2inch a fic in kind preva', '\x0c']"
630869,"[' ', '', 'a', '| Stainless steel', ""acne, ' High polished"", '> —_', 'a ern Rs  t', '_ aa :', '_. q __ JA !', '8mm :', '+— 38mm ——', 'Silicone material', '', ') Length:13-18cm', 'Weight:9.8g', '\x0c']"
442321,"['Standfeste Trapezformige Struktur', '', ' ', '', 'a \\ Tischbein/aus', 'a \\ Kohlenstoffstahl', '', '198LBS', '', ' ', '', 'Maximale', 'Belastbarkeit 198LBS', '\x0c']"
991868,"['Paketschutz', '', 'Eckenschutz', '', '     ', '', 'Schaumschutzdicke', '35mm', '\x0c']"
208023,"['INAV', '', '=', '©', '<<', '', ' ', '', 'ZANANA', '', 'PARENTS', 'Vishal & Ranu', '', ' ', '\x0c']"
593600,"['TAGLIE', '', ' ', '', 'C € BICI: CE EN1078 | SCI: CE PESO MEDIO TAGLIA M750', 'XS-S-M-L-XL-XXL EN1077 +/-50GR', '', 'CALOTTA IN VERNICIATURA', '', ""TERMOPLASTICA ANTIGRAFFIO AIR'STREAMSYSIEM"", '', ' ', '', 'VISIERA SAGOMATA CON', 'TRATTAMENTO', 'ANTIGRAFFIO', '', 'INTERNI REMOVIBILI', '', 'GUANCIALI REMOVIBILI', '', ' ', '', ' ', '', 'D|@\\9|D', '', ' ', '', '@\\O/O/G/e', '', 'INTERNI DAL TESSUTO COLLARINO PARANUCA', 'SOFFICE SOTTOMENTO REMOVIBILE REMOVIBILE', '', 'ANELLO ANTIFURTO AL', 'FIBBIA MICROMETRICA PASSAOCCHIALI CINTURINO', 'ELASTICO FERMACINTURINO', '\x0c']"
459516,"['et', '', ' ', '\x0c']"
459516,"['egy OWE T1075 @', '', 'FOR EXTERNAL USE ONLY', '', 'Max. Ret', '', 'Batch No,', '', 'Exp. Date', 'Vaidyaratnam PS. Varie’s', '', 'Arya Vaidya Sala, Kottakal', 'Kotiokkal- 676803, Kerala, Ini,', '', 'Mig. Lie, No. 1/28D76', '', 'NN', '', '8\'904059""160741', '', ' ', '\x0c']"
299791,"['Necklace Length:50cm/19.68inch', '', ' ', '', 'Weight:4.1g', '\x0c']"
630869,"['INFORMATION', '', ' ', '', '{Series] Birthstone Bracelet {Material] Rhodium Plated', '', ' ', '', '{Weight] 9.2 g (About) {Stone Size] 3.5x3.5 mm', '', ' ', '', ' ', '', '   ', ' ', '', 'Length:175+50 mm', '', ' ', '', 'TIPS : manual measuring permissible error.Pleose take the actual product os the standard.', '', ' ', '\x0c']"
308856,"[' ', '', ' ', '', ' ', '', ' ', '', ' ', '\x0c']"
308856,"['FEEDING RECOMMENDATIONS', '', 'UPTO', '', '1102', '20KG BO NES? DAY', '', 'MORE THAN 2 4', 'TO', '20KG', '', 'OR AS RECOMMENDED BY', 'THE VETERINARIAN', '\x0c']"
731432,"['eRe AVEO', 'la', '', 'Ta TON eel cmelecradco Nie ies', 'the absorption of water during physical exercise.', '', 'etaates aL LG', 'AAG 0) RA)', 'eM', '', 'Hydrates faster than water alone.', '', ' ', '\x0c']"
731432,"['MEME FORMULE.', '', 'a %', 'ic) & S <t— RS', '“O x ©, | y nN A | | g', 'a —| IE D', '', 'e e i', 'ne) = me)', '', '= > =)', '= LL', '', '     ', '', 'ARS', '25 Sticks 13g Matoraltaste-no artical aves ocolowrs-vers eae al yt A a.', '', 'Pendant la phase de transition, il se peut que tu recoives ton Hydration Helper', ""dans l'ancien ou le nouvel emballage."", '\x0c']"
731432,"['REHYDRATATION RAPIDE', 'APRESLE SPORT ET LAFETE', '', 'Equilibre électrolytique’', 'plus de 1000 mg d‘électrolytes', '', ' ', ' ', ' ', ' ', '   ', '      ', '   ', '', 'Puissance musculaire”', 'Magnesium & potassium', '', 'Support immunitaire’ —', 'VitaminesC&B12 gg', '', '=e —4', '', 'ow', '', '1. Le magnésium contribue a l‘équilibre électrolytique.', '2.Le potassium et le magnésium contribuent a une fonction musculaire normale.', '3. Les vitamines C et B12 contribuent a un fonctionnement normal du systéme immunitaire.', '\x0c']"
908443,"['  ', ' ', '', 're eet ae', '', 'SUPER LIGHT', 'ONLY 264G', '', '   ', '', 'MODEL BALL BEARINGS GEAR RATIO WEIGHT LINE CAPACITY(MM/M)', '', 'HE1000 12 BB 5.2:1 PLWXe} 0.15/180 0.18/160 0.24/100', 'HE2000 12 BB | 211g 0.15/200 0.18/180 0.28/100', 'HE3000 12 BB aa 224g 0.18/240 0.20/200 0.34/100', 'HE4000 12 BB 5.2:1 265g 0.20/240 0.25/200 0.37/100', 'HE5000 12 BB 5.2:1 271g 0.30/200 0.35/160 0.40/100', 'HE6000 12 BB 5.2:1 363g 0.35/200 0.40/160 0.50/100', 'HE7000 12 BB | ya | | 380g 0.40/240 0.45/200 0.55/100', '', ' ', '', ' ', '', ' ', '\x0c']"
308856,"['FEEDING TABLE', 'Dog weight', '', 'asi', '', ' ', '', '370 :442/8| 386 1444/8| 402 £445/8| 418 : 447/8', '| 5 | 447 1541/8] 465 :543/8] 483 | 545/8', '486 :545/8| 508 £54+7/8| 529 :6+1/8] 549 | 643/8', '', 'ME = 3619 kcal/kg jer 240 ml (= 86 g) a + *', '', ' ', '\x0c']"
299791,"['GEMS TESTING LAB VARANASI:', '', '  ', '    ', '     ', '   ', '', 'Gemstone Identification Report', '', ' ', '', 'Serial.No : GTLVv/19/415003 NATURAL MONALISA BEADS', 'Colour : Light Green', 'Weight : 72.57 grams', '', '. Shape & cut : String', 'Transparency : Semi-Transparent', '» Optic Character : Anisotropic (D.R', '', ' ', ' ', '     ', '  ', '', '       ', '     ', '   ', ' ', '', 'SG 2.63-2.68 :', 'de: 1544-1553 sebog', 'Hardness : 7 een', '', 'MONALISA BEADS MALA', 'Amarjeet Singh,Gemologist(IIGJ)', '\x0c']"
459516,"['Nutritional Information (Chia Seeds)', '', 'Nutrients Amount Per 100 g* %RDA**', '', 'Energy 511.30kcal', 'Total Carbohydrate 42.12 ¢', 'Sugar 0.0g', 'Dietary Fiber 34.4¢', 'Protein 16.54 g', 'Total Fat 30.74 g', 'Saturated Fatty Acids 3.33 g', 'Polyunsaturated Fatty Acids 23.66 g', 'Omega 3 Fatty Acids (ALA) 17.8¢', 'Monounsaturated Fatty Acids 2.30g', 'Trans Fat 0.14¢', 'Cholesterol Omg', 'Calcium 631mg', 'Magnesium 335 mg', 'Zinc 4.58 mg', '', '*Approximate Values', '', ' ', '\x0c']"
731432,"['PERFORMANCE', 'ENHANCING', 'BCAA FORMULA', '', ' ', '\x0c']"
731432,"['TO SUPPORT', 'ENERGY &', '', '  ', '\x0c']"
731432,"['   ', '  ', '', 'TO SUPPORT', '&', '', ' ', '\x0c']"
731432,"['SUPPORTS MUSCLE PROTEIN SYNTHESIS', 'DECREASE PROTEIN CATABOLISM', 'ENHANCED RECOVERY', 'ZERO CARBS °ZERO CALORIES *ZERO SUGAR', '', ' ', '', ' ', '\x0c']"
731432,"[' ', '\x0c']"
630869,"['| J Diameter Weight: 33g', '8mm', '', 'Black Agate Tiger Eye', '', ' ', '', 'Durable double ra', '', '       ', '    ', '   ', '', 'Duable Free', 'Size Knot', '', '  ', '', 'Max circumference:11.8” (30cm)', 'Min circumference:7.5"" (19cm)', '', '* (1.6cm)', '\x0c']"
523149,"['  ', '', 'Antique Silver', 'Weight: 12. 8g', '\x0c']"
558374,"[' ', '\x0c']"
881883,"['Shower curtain', '', '180cm', '', 'Size', '', 'ye O A Tame ae lia', '', 'j_Sborey _y', '', 'weight:', '', ' ', '', '350g', '', 'Three-piece', '', ' ', '', 'Size', '45cm', '&', '8', '» SEE Ls', 'ar mui', 'Cover', '45em_ |S 7em', 'weight: 360g', '', 'wore', '', ' wozp', '\x0c']"
529606,"[' ', '\x0c']"
529606,"['SIGNATURE', '', 'YANKeGe CANDLE', '', ' ', '', 'YANKEE CANDLE”', '', 'Il tuo spazio. La tua firma.', '\x0c']"
529606,"['«= 16cm', '', ' ', '', 'GLI STOPPINI IN', 'FIBRA NATURALE', 'MIGLIORANO', ""L'ATMOSFERA"", '', 'ELEGANTE GIARA IN', 'e a VETRO CON', ': J ETICHETTE', '', 'YANKee aN) | ILLUSTRATE A MANO', '', 'MANGO ICE CREAM', 'GLACE A LA MANGUE', '', 'Sah MISCELA DI CERA', '.@, ,__|DI SOIA DI', '', 'Ce QUALITA PER UN', 'Poet avi COLORE VIVACE', '', 'PARFUM NATUREL ET DE SYNTHESE', '\x0c']"
529606,"['UN REGALO PENSATO', 'PER OGNI CASA', '', 'YANKEGe CANDLE', '', 'MANGO ICE CREAM', 'GLACE A LA MANGUE', '', 'NURI alae coe Yo', '', '-_ ee ES', '', 'yet aig pana eect <n ip nee Sevypainht Mtl Side', 'ast sp A', '', ' ', '\x0c']"
529606,"[' ', '\x0c']"
529606,"['f', 'YANKEe CANDLE', '', 'MANGO ICE CREAM', 'GLACE A LA MANGUE', '', ' ', '', '   ', '', 'wae', '\x0c']"
752266,"[' ', '', 'E27 Socket', '', 'AC 100-240V', '', 'Max Wattage', '', '   ', '', '4.72inch/12cm', '', '7.08inch/18cm', '', ' ', '', ' ', '', ' ', '', '  ', '', ' ', '', '7.48inch/19cm', '', 'BULBS ARE NOT INCLUDED', '\x0c']"
752266,"[' ', '', 'E27 Socket', '', 'AC 100-240V', '', 'Max Wattage', '', '   ', '', '4.72inch/12cm', '', '7.08inch/18cm', '', ' ', '', ' ', '', ' ', '', '  ', '', ' ', '', '7.48inch/19cm', '', 'BULBS ARE NOT INCLUDED', '\x0c']"
916768,"[' ', '\x0c']"
893692,"['A EROLITE EASYJET MAXIMUM CABIN APPROVED', '', ') UNDERSEAT BAG', 'a )', 'aa)', '28L', 'WEIGHT CAPACITY', '', ' ', '', 'Ife', '', 'HANDLE', 'HEIGHT', '', 'LARGE CAPACITY', '', '      ', '\x0c']"
120569,"['  ', ' ', '', 'grrowar', '', ' ', '\x0c']"
564709,"['     ', '   ', '', '   ', '     ', '', ' ', '', 'Altezza regolabile 3X Antiruggine', 'manubrio inossidabile', '', '    ', ' ', ' ', '  ', '', 'Chiusura in materiale di nylon', 'resistentee design unico del', 'foro limite altezza regolabile e', '', 'piu stabile', '', 'Pulsante di smontaggio singolo', 'Non sono necessari', 'strumenti aggiuntivi', '', 'Piattaforma extra larga e spessa', 'Robusto per contenere fino a 50 kg', '\x0c']"
593600,"['Internal and', 'External Lightweight Materials', 'Suitable & Comfortable', '', ' ', '', 'High-density Impact Shock Lightweight', 'EPS Helmet Resistance Absorption 2639/9.3 oz', '\x0c']"
507988,"['lw', '', '28cm', '', 'A Ooh WN =', '', '@', '@', '@', '@', '®', '©', '@', '®', '', ' ', '', 'FIRMEZA: media-alta 10', '', 'Tejido Strech Argentum: tratamiento', 'antibacteriano con iones de plata,', '', 'Fibras Soft.', '', 'Viscoelastica de alta densidad.', 'Fibra de 250gr.', '', 'ViscoSoft 100% adaptable.', '', 'Sistema TST: mejora la compactibilidad', 'del colchén,', '', 'Niicleo exclusivo BioPur H.R. de alta', 'durabilidad,', '', 'Sistema TST: mejora la compactibilidad', 'del colchén,', '', 'Fibras Atérmicas: para mejorar la', 'regulacién de la temperatura.', '', 'Tejido 3D Termofles: de gran', 'transpiracién.', '\x0c']"
507988,"['lw', '', ' ', '', '1', '@ 2', '@', '@ 3', '@', '® 4', '28cm © ;', '® 6', '®', '© 7', '8', 'Bi', 'FERMETE: Ferme / Mi-Ferme 10', '', 'Tissu Strech Argentum : Traitement', ""antibactérien aux ions d'Argent"", '', 'Fibre Soft', '', 'Mousse a mémoire de forme haute', 'densité', '', 'Fibre 250g', 'Viscosoft 100% adaptable', '', 'Systéme TST : améliore la compacité', 'du matelas.', '', 'Mousse BioPur H.R exclusif : haute', 'durabilité', '', 'Systéme TST : améliore la compacité', 'du matelas.', '', 'Fibres athermiques pour améliorer la', 'régulation de la température.', '', 'Thermofles 3D hautement respirants.', '\x0c']"
459516,"['RTS aaa', '', '  ', '       ', '', 'FOODS', '', '4', '', 'WILD HARVESTED', 'CHAGA CHUNKS', '', '   ', '', 'WILD HARVESTED', '—*- SIBERIAN -o—', '', 'CHAGA _*', 'CHUNKS', '', ' ', '', 'HAND-PICKED FROM', 'SIBERIAN BIRCH', 'TREE FORESTS', '', 'PRODUCT WEIGHT:', '200 Grams', '\x0c']"
599772,"['  ', '   ', '', '   ', '', 'UVNANNI', 'OMNIS NAT', '', '——', '\x0c']"
601746,"['KI KESSER®', '', 'NUTZUNG KorpergroBe Empfohlene GrdoBe | Gewicht', '', 'UBUNG', '', 'STUHL', '', 'LUDO', 'Pec O SDS oI ON', '', '—_', '', 'Model', 'ca.1,70m', '', ' ', '\x0c']"
